,year,month,day,minute,height
0,2016,9,6,15,11.99
1,2016,9,6,20,11.99
2,2016,9,6,25,11.98
3,2016,9,6,30,11.98
4,2016,9,6,35,11.98
5,2016,9,6,40,11.97
6,2016,9,6,45,11.97
7,2016,9,6,50,11.97
8,2016,9,6,55,11.97
9,2016,9,6,0,11.97
10,2016,9,6,5,11.97
11,2016,9,6,10,11.97
12,2016,9,6,15,11.97
13,2016,9,6,20,11.96
14,2016,9,6,25,11.95
15,2016,9,6,30,11.96
16,2016,9,6,35,11.94
17,2016,9,6,40,11.92
18,2016,9,6,45,11.92
19,2016,9,6,50,11.92
20,2016,9,6,55,11.91
21,2016,9,6,0,11.92
22,2016,9,6,5,11.92
23,2016,9,6,10,11.91
24,2016,9,6,15,11.90
25,2016,9,6,20,11.90
26,2016,9,6,25,11.90
27,2016,9,6,30,11.89
28,2016,9,6,35,11.89
29,2016,9,6,40,11.89
30,2016,9,6,45,11.89
31,2016,9,6,50,11.89
32,2016,9,6,55,11.88
33,2016,9,6,0,11.88
34,2016,9,6,5,11.89
35,2016,9,6,10,11.89
36,2016,9,6,15,11.89
37,2016,9,6,20,11.89
38,2016,9,6,25,11.89
39,2016,9,6,30,11.88
40,2016,9,6,35,11.89
41,2016,9,6,40,11.88
42,2016,9,6,45,11.87
43,2016,9,6,50,11.87
44,2016,9,6,55,11.87
45,2016,9,6,0,11.86
46,2016,9,6,5,11.86
47,2016,9,6,10,11.85
48,2016,9,6,15,11.85
49,2016,9,6,20,11.85
50,2016,9,6,25,11.85
51,2016,9,6,30,11.86
52,2016,9,6,35,11.85
53,2016,9,6,40,11.86
54,2016,9,6,45,11.86
55,2016,9,6,50,11.87
56,2016,9,6,55,11.88
57,2016,9,6,0,11.89
58,2016,9,6,5,11.89
59,2016,9,6,10,11.89
60,2016,9,6,15,11.88
61,2016,9,6,20,11.88
62,2016,9,6,25,11.89
63,2016,9,6,30,11.89
64,2016,9,6,35,11.89
65,2016,9,6,40,11.89
66,2016,9,6,45,11.89
67,2016,9,6,50,11.89
68,2016,9,6,55,11.89
69,2016,9,6,0,11.89
70,2016,9,6,5,11.89
71,2016,9,6,10,11.89
72,2016,9,6,15,11.89
73,2016,9,6,20,11.89
74,2016,9,6,25,11.89
75,2016,9,6,30,11.89
76,2016,9,6,35,11.89
77,2016,9,6,40,11.89
78,2016,9,6,45,11.90
79,2016,9,6,50,11.90
80,2016,9,6,55,11.91
81,2016,9,6,0,11.91
82,2016,9,6,5,11.92
83,2016,9,6,10,11.92
84,2016,9,6,15,11.92
85,2016,9,6,20,11.91
86,2016,9,6,25,11.91
87,2016,9,6,30,11.92
88,2016,9,6,35,11.91
89,2016,9,6,40,11.92
90,2016,9,6,45,11.92
91,2016,9,6,50,11.93
92,2016,9,6,55,11.93
93,2016,9,6,0,11.93
94,2016,9,6,5,11.92
95,2016,9,6,10,11.91
96,2016,9,6,15,11.91
97,2016,9,6,20,11.93
98,2016,9,6,25,11.92
99,2016,9,6,30,11.93
100,2016,9,6,35,11.92
101,2016,9,6,40,11.93
102,2016,9,6,45,11.94
103,2016,9,6,50,11.94
104,2016,9,6,55,11.96
105,2016,9,6,0,11.96
106,2016,9,6,5,11.96
107,2016,9,6,10,11.97
108,2016,9,6,15,11.97
109,2016,9,6,20,11.96
110,2016,9,6,25,11.96
111,2016,9,6,30,11.95
112,2016,9,6,35,11.91
113,2016,9,6,40,11.93
114,2016,9,6,45,11.95
115,2016,9,6,50,11.95
116,2016,9,6,55,11.95
117,2016,9,6,0,11.97
118,2016,9,6,5,11.97
119,2016,9,6,10,11.96
120,2016,9,6,15,11.96
121,2016,9,6,20,11.97
122,2016,9,6,25,11.97
123,2016,9,6,30,11.96
124,2016,9,6,35,11.96
125,2016,9,6,40,11.97
126,2016,9,6,45,11.97
127,2016,9,6,50,11.97
128,2016,9,6,55,11.98
129,2016,9,6,0,11.97
130,2016,9,6,5,11.98
131,2016,9,6,10,11.98
132,2016,9,6,15,11.97
133,2016,9,6,20,11.97
134,2016,9,6,25,11.97
135,2016,9,6,30,11.98
136,2016,9,6,35,12.00
137,2016,9,6,40,12.00
138,2016,9,6,45,11.95
139,2016,9,6,50,11.97
140,2016,9,6,55,11.98
141,2016,9,6,0,11.99
142,2016,9,6,5,12.00
143,2016,9,6,10,11.91
144,2016,9,6,15,11.96
145,2016,9,6,20,11.98
146,2016,9,6,25,11.98
147,2016,9,6,30,11.99
148,2016,9,6,35,11.99
149,2016,9,6,40,11.99
150,2016,9,6,45,12.00
151,2016,9,6,50,12.00
152,2016,9,6,55,12.00
153,2016,9,6,0,12.01
154,2016,9,6,5,12.01
155,2016,9,6,10,12.00
156,2016,9,6,15,12.00
157,2016,9,6,20,12.01
158,2016,9,6,25,12.00
159,2016,9,6,30,12.00
160,2016,9,6,35,12.00
161,2016,9,6,40,11.98
162,2016,9,6,45,12.00
163,2016,9,6,50,11.99
164,2016,9,6,55,12.00
165,2016,9,6,0,11.98
166,2016,9,6,5,11.99
167,2016,9,6,10,12.00
168,2016,9,6,15,12.00
169,2016,9,6,20,12.01
170,2016,9,6,25,12.02
171,2016,9,6,30,12.01
172,2016,9,6,35,12.01
173,2016,9,6,40,12.02
174,2016,9,6,45,12.03
175,2016,9,6,50,12.06
176,2016,9,6,55,12.04
177,2016,9,6,0,12.04
178,2016,9,6,5,12.03
179,2016,9,6,10,12.03
180,2016,9,6,15,12.04
181,2016,9,6,20,12.05
182,2016,9,6,25,12.05
183,2016,9,6,30,12.04
184,2016,9,6,35,12.03
185,2016,9,6,40,12.02
186,2016,9,6,45,12.00
187,2016,9,6,50,12.01
188,2016,9,6,55,11.83
189,2016,9,6,0,12.01
190,2016,9,6,5,12.00
191,2016,9,6,10,11.99
192,2016,9,6,15,12.01
193,2016,9,6,20,11.95
194,2016,9,6,25,12.00
195,2016,9,6,30,12.01
196,2016,9,6,35,12.02
197,2016,9,6,40,12.04
198,2016,9,6,45,12.04
199,2016,9,6,50,12.01
200,2016,9,6,55,12.02
201,2016,9,6,0,12.02
202,2016,9,6,5,12.01
203,2016,9,6,10,12.02
204,2016,9,6,15,12.03
205,2016,9,6,20,12.02
206,2016,9,6,25,12.02
207,2016,9,6,30,12.00
208,2016,9,6,35,12.01
209,2016,9,6,40,12.00
210,2016,9,6,45,11.99
211,2016,9,6,50,11.99
212,2016,9,6,55,11.97
213,2016,9,6,0,11.96
214,2016,9,6,5,11.97
215,2016,9,6,10,11.98
216,2016,9,6,15,11.98
217,2016,9,6,20,11.98
218,2016,9,6,25,11.99
219,2016,9,6,30,11.99
220,2016,9,6,35,11.99
221,2016,9,6,40,11.99
222,2016,9,6,45,11.99
223,2016,9,6,50,11.99
224,2016,9,6,55,11.99
225,2016,9,6,0,11.98
226,2016,9,6,5,11.98
227,2016,9,6,10,11.98
228,2016,9,6,15,11.99
229,2016,9,6,20,11.98
230,2016,9,6,25,11.97
231,2016,9,6,30,11.98
232,2016,9,6,35,11.97
233,2016,9,6,40,11.97
234,2016,9,6,45,11.96
235,2016,9,6,50,11.96
236,2016,9,6,55,11.96
237,2016,9,6,0,11.97
238,2016,9,6,5,11.97
239,2016,9,6,10,11.99
240,2016,9,6,15,11.98
241,2016,9,6,20,11.98
242,2016,9,6,25,11.98
243,2016,9,6,30,11.98
244,2016,9,6,35,11.98
245,2016,9,6,40,11.98
246,2016,9,6,45,11.98
247,2016,9,6,50,11.99
248,2016,9,6,55,11.98
249,2016,9,6,0,11.97
250,2016,9,6,5,11.97
251,2016,9,6,10,11.97
252,2016,9,6,15,11.97
253,2016,9,6,20,11.96
254,2016,9,6,25,11.96
255,2016,9,6,30,11.96
256,2016,9,6,35,11.96
257,2016,9,6,40,11.96
258,2016,9,6,45,11.96
259,2016,9,6,50,11.97
260,2016,9,6,55,11.97
261,2016,9,6,0,11.97
262,2016,9,6,5,11.98
263,2016,9,6,10,11.98
264,2016,9,6,15,11.97
265,2016,9,6,20,11.97
266,2016,9,6,25,11.98
267,2016,9,6,30,11.98
268,2016,9,6,35,11.97
269,2016,9,6,40,11.97
270,2016,9,6,45,11.98
271,2016,9,6,50,11.98
272,2016,9,6,55,11.98
273,2016,9,6,0,11.98
274,2016,9,6,5,11.97
275,2016,9,6,10,11.97
276,2016,9,6,15,11.97
277,2016,9,6,20,11.97
278,2016,9,6,25,11.96
279,2016,9,6,30,11.97
280,2016,9,6,35,11.97
281,2016,9,6,40,11.97
282,2016,9,6,45,11.97
283,2016,9,6,50,11.98
284,2016,9,6,55,11.97
285,2016,9,7,0,11.98
286,2016,9,7,5,11.97
287,2016,9,7,10,11.98
288,2016,9,7,15,11.97
289,2016,9,7,20,11.97
290,2016,9,7,25,11.98
291,2016,9,7,30,11.98
292,2016,9,7,35,11.98
293,2016,9,7,40,11.98
294,2016,9,7,45,11.98
295,2016,9,7,50,11.98
296,2016,9,7,55,11.98
297,2016,9,7,0,11.97
298,2016,9,7,5,11.97
299,2016,9,7,10,11.97
300,2016,9,7,15,11.98
301,2016,9,7,20,11.97
302,2016,9,7,25,11.96
303,2016,9,7,30,11.97
304,2016,9,7,35,11.97
305,2016,9,7,40,11.96
306,2016,9,7,45,11.96
307,2016,9,7,50,11.96
308,2016,9,7,55,11.95
309,2016,9,7,0,11.95
310,2016,9,7,5,11.96
311,2016,9,7,10,11.95
312,2016,9,7,15,11.96
313,2016,9,7,20,11.96
314,2016,9,7,25,11.96
315,2016,9,7,30,11.96
316,2016,9,7,35,11.96
317,2016,9,7,40,11.96
318,2016,9,7,45,11.96
319,2016,9,7,50,11.96
320,2016,9,7,55,11.96
321,2016,9,7,0,11.96
322,2016,9,7,5,11.96
323,2016,9,7,10,11.96
324,2016,9,7,15,11.95
325,2016,9,7,20,11.95
326,2016,9,7,25,11.95
327,2016,9,7,30,11.95
328,2016,9,7,35,11.95
329,2016,9,7,40,11.93
330,2016,9,7,45,11.91
331,2016,9,7,50,11.91
332,2016,9,7,55,11.92
333,2016,9,7,0,11.92
334,2016,9,7,5,11.91
335,2016,9,7,10,11.90
336,2016,9,7,15,11.86
337,2016,9,7,20,11.85
338,2016,9,7,25,11.84
339,2016,9,7,30,11.83
340,2016,9,7,35,11.83
341,2016,9,7,40,11.82
342,2016,9,7,45,11.80
343,2016,9,7,50,11.80
344,2016,9,7,55,11.79
345,2016,9,7,0,11.79
346,2016,9,7,5,11.78
347,2016,9,7,10,11.77
348,2016,9,7,15,11.76
349,2016,9,7,20,11.75
350,2016,9,7,25,11.74
351,2016,9,7,30,11.73
352,2016,9,7,35,11.72
353,2016,9,7,40,11.71
354,2016,9,7,45,11.70
355,2016,9,7,50,11.68
356,2016,9,7,55,11.66
357,2016,9,7,0,11.64
358,2016,9,7,5,11.62
359,2016,9,7,10,11.60
360,2016,9,7,15,11.59
361,2016,9,7,20,11.58
362,2016,9,7,25,11.55
363,2016,9,7,30,11.56
364,2016,9,7,35,11.55
365,2016,9,7,40,11.54
366,2016,9,7,45,11.53
367,2016,9,7,50,11.51
368,2016,9,7,55,11.48
369,2016,9,7,0,11.42
370,2016,9,7,5,11.35
371,2016,9,7,10,11.27
372,2016,9,7,15,11.21
373,2016,9,7,20,11.14
374,2016,9,7,25,11.11
375,2016,9,7,30,11.05
376,2016,9,7,35,10.95
377,2016,9,7,40,10.91
378,2016,9,7,45,10.87
379,2016,9,7,50,10.82
380,2016,9,7,55,10.75
381,2016,9,7,0,10.72
382,2016,9,7,5,10.68
383,2016,9,7,10,10.63
384,2016,9,7,15,10.61
385,2016,9,7,20,10.57
386,2016,9,7,25,10.53
387,2016,9,7,30,10.48
388,2016,9,7,35,10.42
389,2016,9,7,40,10.37
390,2016,9,7,45,10.33
391,2016,9,7,50,10.18
392,2016,9,7,55,10.12
393,2016,9,7,0,10.07
394,2016,9,7,5,9.97
395,2016,9,7,10,9.90
396,2016,9,7,15,9.84
397,2016,9,7,20,9.82
398,2016,9,7,25,9.74
399,2016,9,7,30,9.69
400,2016,9,7,35,9.63
401,2016,9,7,40,9.53
402,2016,9,7,45,9.59
403,2016,9,7,50,9.63
404,2016,9,7,55,9.63
405,2016,9,7,0,9.67
406,2016,9,7,5,9.71
407,2016,9,7,10,9.70
408,2016,9,7,15,9.68
409,2016,9,7,20,9.67
410,2016,9,7,25,9.77
411,2016,9,7,30,9.78
412,2016,9,7,35,9.78
413,2016,9,7,40,9.76
414,2016,9,7,45,9.71
415,2016,9,7,50,9.68
416,2016,9,7,55,9.65
417,2016,9,7,0,9.64
418,2016,9,7,5,9.63
419,2016,9,7,10,9.60
420,2016,9,7,15,9.56
421,2016,9,7,20,9.53
422,2016,9,7,25,9.50
423,2016,9,7,30,9.33
424,2016,9,7,35,9.48
425,2016,9,7,40,9.50
426,2016,9,7,45,9.53
427,2016,9,7,50,9.57
428,2016,9,7,55,9.62
429,2016,9,7,0,9.65
430,2016,9,7,5,9.68
431,2016,9,7,10,9.71
432,2016,9,7,15,9.75
433,2016,9,7,20,9.78
434,2016,9,7,25,9.81
435,2016,9,7,30,9.81
436,2016,9,7,35,9.80
437,2016,9,7,40,9.80
438,2016,9,7,45,9.79
439,2016,9,7,50,9.79
440,2016,9,7,55,9.78
441,2016,9,7,0,9.77
442,2016,9,7,5,9.76
443,2016,9,7,10,9.74
444,2016,9,7,15,9.72
445,2016,9,7,20,9.69
446,2016,9,7,25,9.69
447,2016,9,7,30,9.72
448,2016,9,7,35,9.73
449,2016,9,7,40,9.73
450,2016,9,7,45,9.75
451,2016,9,7,50,9.76
452,2016,9,7,55,9.79
453,2016,9,7,0,9.84
454,2016,9,7,5,9.85
455,2016,9,7,10,9.87
456,2016,9,7,15,9.89
457,2016,9,7,20,9.88
458,2016,9,7,25,9.88
459,2016,9,7,30,9.90
460,2016,9,7,35,9.91
461,2016,9,7,40,9.91
462,2016,9,7,45,9.91
463,2016,9,7,50,9.90
464,2016,9,7,55,9.89
465,2016,9,7,0,9.89
466,2016,9,7,5,9.88
467,2016,9,7,10,9.87
468,2016,9,7,15,9.86
469,2016,9,7,20,9.86
470,2016,9,7,25,9.86
471,2016,9,7,30,9.87
472,2016,9,7,35,9.88
473,2016,9,7,40,9.89
474,2016,9,7,45,9.90
475,2016,9,7,50,9.92
476,2016,9,7,55,9.94
477,2016,9,7,0,9.95
478,2016,9,7,5,9.97
479,2016,9,7,10,9.97
480,2016,9,7,15,9.98
481,2016,9,7,20,9.99
482,2016,9,7,25,10.00
483,2016,9,7,30,10.01
484,2016,9,7,35,10.01
485,2016,9,7,40,10.01
486,2016,9,7,45,10.01
487,2016,9,7,50,10.01
488,2016,9,7,55,10.01
489,2016,9,7,0,10.01
490,2016,9,7,5,10.01
491,2016,9,7,10,10.00
492,2016,9,7,15,10.00
493,2016,9,7,20,10.01
494,2016,9,7,25,10.01
495,2016,9,7,30,10.02
496,2016,9,7,35,10.03
497,2016,9,7,40,10.04
498,2016,9,7,45,10.04
499,2016,9,7,50,10.06
500,2016,9,7,55,10.07
501,2016,9,7,0,10.09
502,2016,9,7,5,10.09
503,2016,9,7,10,10.10
504,2016,9,7,15,10.11
505,2016,9,7,20,10.11
506,2016,9,7,25,10.11
507,2016,9,7,30,10.12
508,2016,9,7,35,10.13
509,2016,9,7,40,10.13
510,2016,9,7,45,10.13
511,2016,9,7,50,10.13
512,2016,9,7,55,10.13
513,2016,9,7,0,10.13
514,2016,9,7,5,10.13
515,2016,9,7,10,10.13
516,2016,9,7,15,10.13
517,2016,9,7,20,10.14
518,2016,9,7,25,10.14
519,2016,9,7,30,10.15
520,2016,9,7,35,10.16
521,2016,9,7,40,10.16
522,2016,9,7,45,10.17
523,2016,9,7,50,10.18
524,2016,9,7,55,10.19
525,2016,9,7,0,10.19
526,2016,9,7,5,10.21
527,2016,9,7,10,10.21
528,2016,9,7,15,10.22
529,2016,9,7,20,10.23
530,2016,9,7,25,10.23
531,2016,9,7,30,10.24
532,2016,9,7,35,10.24
533,2016,9,7,40,10.24
534,2016,9,7,45,10.25
535,2016,9,7,50,10.25
536,2016,9,7,55,10.25
537,2016,9,7,0,10.25
538,2016,9,7,5,10.25
539,2016,9,7,10,10.26
540,2016,9,7,15,10.26
541,2016,9,7,20,10.26
542,2016,9,7,25,10.27
543,2016,9,7,30,10.27
544,2016,9,7,35,10.28
545,2016,9,7,40,10.29
546,2016,9,7,45,10.30
547,2016,9,7,50,10.30
548,2016,9,7,55,10.31
549,2016,9,7,0,10.32
550,2016,9,7,5,10.33
551,2016,9,7,10,10.33
552,2016,9,7,15,10.33
553,2016,9,7,20,10.33
554,2016,9,7,25,10.34
555,2016,9,7,30,10.34
556,2016,9,7,35,10.34
557,2016,9,7,40,10.35
